type,title,synopsis,genre
FILME,"Não Se Preocupe, Nada Vai Dar Certo!","Ramon Velasco e Lalau, pai e filho, encontram na comédia e nos trambiques uma maneira de ganhar a vida e, em situações complicadas, acreditam que tudo dará certo no final. Um dia, Lalau recebe uma proposta milionária para fingir ser um famoso guru em uma palestra de motivação. Pensando no dinheiro, ele aceita a proposta, mas algo dá errado e Lalau precisa da ajuda de seu pai.",Comédia
FILME,"Não Tá Tudo Bem, Mas Vai Ficar",O doutor Drauzio Varella mergulha num tema importante e urgente: a depressão entre adultos e adolescentes. Você também vai conhecer exemplos de pessoas que estiveram no fundo do poço e hoje estão tocando a vida normalmente.,Documentário
FILME,O Abismo Prateado,"'Seja feliz, querida', diz a mensagem de despedida recebida por Violeta de seu marido. Ele diz que não voltará mais para casa. Agora Violeta enfrenta a dor de um coração partido.",Drama
FILME,O Amor Dá Trabalho,"O malandro Ancelmo (Leandro Hassum) morre e fica preso no limbo. Para garantir seu lugar no céu, ele precisa praticar uma boa ação e bancar o cupido",Romântica Comédia
FILME,O Animal Cordial,"Inácio é o dono de um restaurante. Quando o estabelecimento é assaltado, a situação de aparente controle dá início a uma série de desdobramentos inesperados.",Suspense Terror
FILME,O Auto Da Compadecida,"Sem eira nem beira, os nordestinos João Grilo e Chicó se valem da esperteza para sobreviver na dura vida no sertão. Empregados pelo padeiro da cidade, eles se veem numa confusão quando a cachorra da mulher do patrão morre. A pedido do chefe, a dupla precisa convencer o padre a benzer o animal.",Aventura Comédia
FILME,O Beijo Da Mulher-Aranha,"Em uma prisão na América do Sul, dois prisioneiros dividem a mesma cela. Um é homossexual e está preso por comportamento imoral e o outro é um prisioneiro político. O primeiro, para fugir da triste realidade que o cerca, inventa filmes cheios de mistério e romance, mas o outro tenta se manter o mais politizado possível em relação ao momento que vive. Mas esta convivência faz com que os dois homens se compreendam e se respeitem.",Drama
FILME,O Beijo No Asfalto,"Adaptação da peça de Nelson Rodrigues que retrata a vida de um bancário que tem sua rotina transformada a partir do momento em que atende à última vontade de um acidentado, dando-lhe um beijo na boca.",Drama
FILME,O Candidato Honesto,"JOÃO ERNESTO PRAXEDES É UM POLÍTICO CORRUPTO, CANDIDATO À PRESIDÊNCIA DA REPÚBLICA. ELE ESTÁ NO SEGUNDO TURNO DAS ELEIÇÕES, À FRENTE NAS PESQUISAS, QUANDO RECEBE UMA MANDINGA DA AVÓ, FAZENDO COM QUE ELE NÃO POSSA MAIS MENTIR. AGORA COMEÇA O PROBLEMA: COMO VENCER UMA ELEIÇÃO FALANDO APENAS A VERDADE? .",Comédia
FILME,O Candidato Honesto 2,"João Ernesto decide se candidatar mais uma vez à presidência da República após ter ficado quatro anos na prisão. Com um jeito peculiar, o novo presidente conquista a todos, mas enfrenta problemas para lidar com seu macabro vice, Ivan Pires, e os outros políticos de Brasília.",Comédia
FILME,O Canto Da Sereia,"SALVADOR, BAHIA. EM PLENO CARNAVAL, A MUSA DO AXÉ SEREIA É ASSASSINADA COM UM TIRO CERTEIRO DIANTE DE UMA MULTIDÃO DE FÃS. MESMO APÓS A MORTE, A CANTORA IRÁ DEIXAR SUA MARCA NA VIDA DE TODOS AO SEU REDOR, COMO A PUBLICITÁRIA MARA, O PRODUTOR PAULINHO DE JESUS, A MÃE DE SANTO MARINA E O SEU GRANDE AMIGO E FÃ SÓ LOVE. TEM INÍCIO UMA GRANDE INVESTIGAÇÃO POLICIAL, COM A BUSCA PELO ASSASSINO DE SEREIA. BASEADO NA OBRA HOMÔNIMA DE NELSON MOTTA. .",Drama
FILME,O Caso Do Homem Errado,"O filme conta a história do operário negro gaúcho Júlio César que, ao ser confundido com um assaltante, foi executado pela Brigada Militar do estado do Rio Grande do Sul, no dia 14 de maio de 1987.",Documentário
FILME,O Caso Dos Irmãos Naves,"Na ditadura de Getúlio Vargas, dois irmãos mineiros são julgados, severamente torturados e condenados por um crime que não cometeram.",Drama
FILME,O Cheiro Do Ralo,"LOURENÇO E O DONO DE UMA LOJA QUE COMPRA OBJETOS USADOS AOS POUCOS ELE DESENVOLVE UM JOGO COM OS CLIENTES, TROCANDO A FRIEZA PELO PRAZER QUE SENTE AO EXPLORÁ-LOS, JÁ QUE SEMPRE ESTÃO EM SÉRIAS DIFICULDADES FINANCEIRAS. INCOMODADO COM O PERMANENTE CHEIRO DO RALO EM SUA LOJA, LOURENÇO VÊ SEU MUNDO RUIR QUANDO É OBRIGADO A SE RELACIONAR COM QUEM JULGAVA CONTROLAR. BASEADO NA OBRA DO QUADRINISTA LOURENÇO MUTARELLI.   .",Comédia
FILME,O Clube,"Um grupo eclético de sacerdotes convive com Mónica, uma freira, em uma casa na costa chilena. O que será que os levou até ali, praticamente no meio do nada, onde o vento sopra forte frequentemente?",Comédia Drama
FILME,O Contador De Histórias,O filme baseado na vida de Roberto Carlos Ramos é uma história de como a afeição pode mudar a realidade.,Drama
FILME,O Doutrinador,"Miguel é um agente federal que leva uma vida comum. Quando uma tragédia vira seu mundo do avesso, ele se transforma no Doutrinador, um justiceiro que deseja se vingar de políticos corruptos.   ",Ação
FILME,O Escaravelho Do Diabo,"A PEQUENA CIDADE DE VALE DAS FLORES É MARCADA POR UM CRIME SURPREENDENTE: O JOVEM HUGO MALTESE É ENCONTRADO MORTO COM UMA ANTIGA ESPADA ENCRAVADA NO PEITO. O DETALHE É QUE, ANTES DE MORRER, ELE RECEBEU UMA ESTRANHA CAIXA COM UM ESCARAVELHO DENTRO. LOGO OUTRA VÍTIMA É MORTA, APÓS RECEBER UMA CAIXA SEMELHANTE. O DELEGADO PIMENTEL E O GAROTO ALBERTO MALTESE COMEÇAM A BUSCAR ESTE ASSASSINO EM SÉRIE, QUE ESCOLHE SEU ALVO COM UMA CARACTERÍSTICA EM PARTICULAR: SÃO TODAS PESSOAS RUIVAS LEGÍTIMAS.",Suspense
FILME,O Filho Eterno,"Roberto e Cláudia aguardam ansiosos a chegada de seu primeiro filho. Quando eles descobrem que o bebê é portador da Síndrome de Down, Roberto tem que lidar com a insatisfação e a vergonha que sente do filho.",Drama
FILME,O Fórum,"Conheça os bastidores do Fórum Econômico Mundial de Davos que reúne líderes de países, empresários influentes e ativistas em um debate sobre o futuro.",Documentário
FILME,O Grande Kilapy,"Kilapy é uma palavra do dialeto Kimbundu que significa golpe. E é isso que Joãozinho, um executivo do Banco Nacional Angolano, aplica na instituição ao desviar dinheiro.",Drama
FILME,O Homem Do Ano,"UMA INGÊNUA APOSTA ENTRE AMIGOS TRANSFORMA MAIQUEL, UM HOMEM COMUM, EM UM ASSASSINO E HERÓI DE TODA UMA CIDADE. DEIXANDO-SE LEVAR PELOS ACONTECIMENTOS, MAIQUEL TORNA-SE RESPEITADO POR BANDIDOS E PELA POLÍCIA, SENDO TAMBEM AMADO POR DUAS MULHERES. ATÉ QUE COMETE SEU PRIMEIRO ERRO E E OBRIGADO A TOMAR DE VOLTA O CONTROLE DO SEU DESTINO.",Ação Drama
FILME,O Homem Que Copiava,"Os moradores de Linha Cristal, uma pequena vila de descendentes de colonos italianos localizada na serra gaúcha, reúnem-se para tomar providências a respeito da construção de uma fossa para o tratamento do esgoto. Eles elegem uma comissão, que é responsável por fazer o pedido junto à sub-prefeitura. A secretária da prefeitura reconhece a necessidade da obra, mas informa que não terá verba para realizá-la até o final do ano. Entretanto, a prefeitura dispõe de quase R$ 10 mil para a produção de um vídeo. Este dinheiro foi dado pelo governo federal e, se não for usado, será devolvido em breve. Surge então a idéia de usar a quantia para realizar a obra e rodar um vídeo sobre a própria obra, que teria o apoio da prefeitura. Porém a retirada da quantia depende da apresentação de um roteiro e de um projeto do vídeo, além de haver a exigência que ele seja de ficção. Desta forma os moradores se reúnem para elaborar um filme, que seria estrelado por um mostro que vive nas obras de construção de uma fossa.",Comédia
FILME,O Homem Que Desafiou O Diabo,"AYRTO - COMERCIANTE MULHERENGO, CANSADO DE SER HUMILHADO PELA MULHER E PELO SOGRO, RESOLVE MUDAR SEU DESTINO E SE TRANSFORMA NUM HOMEM VALENTE QUE VIVE FANTÁSTICAS AVENTURAS PELAS MÍTICAS E LENDÁRIAS TERRAS NORDESTINAS. BASEADO NO ROMANCE AS PELEJAS DE OJUARA, DE NEI LEANDRO DE CASTRO. .",Aventura Comédia
FILME,O Nome Da Morte,"JÚLIO SANTANA (MARCO PIGOSSI) É UM PAI DE FAMÍLIA, UM HOMEM CARIDOSO, UM EXEMPLO PARA SUA FAMÍLIA E UM ORGULHO PARA OS SEUS PAIS. NO ENTANTO, ELE ESCONDE OUTRA IDENTIDADE SOB ESSA FACHADA: NA VERDADE, ELE É UM ASSASSINO PROFISSIONAL RESPONSÁVEL POR 492 MORTES. ENTRE A CRUZ E A ESPADA, ENTRE A LEI E O CRIME, JÚLIO PRECISA DESCOBRIR UMA FORMA DE ENFRENTAR OS SEUS DEMÔNIOS.",Ação Drama
FILME,O Noviço Rebelde,"Um noviço sonha em conseguir dinheiro para a reconstrução de sua capela. Ele sai do Ceará para trabalhar no Rio de Janeiro, onde toma conta dos cinco filhos de um empresário viúvo.",Comédia
FILME,O Olho E A Faca,"Roberto trabalha numa base de petróleo e passa meses afastado da família. Nos momentos de distância, inicia uma relação com outra mulher. Um dia, ele recebe uma promoção no emprego e fica ainda mais distante.",Drama
FILME,O Paciente - O Caso Tancredo Neves,"Os últimos dias da vida de Tancredo Neves, o primeiro presidente civil eleito pelo colégio eleitoral no Congresso Nacional, depois da ditadura militar, e que morreu sem ser empossado.",Ação Drama
FILME,O Pagador De Promessas,"Um cristão simples, mas devoto, faz uma promessa a Santa Bárbara depois que ela salva seu burro, mas todos que ele encontra parecem determinados a entender mal suas intenções. Ele será capaz de manter sua promessa no final?  ",Drama
FILME,O Pagador De Promessas - O Filme,"Adaptação da série exibida em 1988, o filme mostra o humilde lavrador Zé do Burro, que faz promessa a Santa Bárbara para salvar da morte seu burro Nicolau. O pagamento é carregar uma pesada cruz do interior baiano até uma igreja de Salvador.",Ficção
FILME,O Quatrilho,"Rio Grande do Sul, 1910. Em uma comunidade rural composta por imigrantes italianos, dois casais muito amigos se unem para poder sobreviver e decidem morar na mesma casa. Mas o tempo faz com que a esposa (Patricia Pillar) de um (Alexandre Paternost) se interesse pelo marido (Bruno Campos) da outra (Glória Pires), sendo correspondida. Após algum tempo, os dois amantes decidem fugir e recomeçar outra vida, deixando para trás seus parceiros, que viverão uma experiência dramática e constrangedora, mas nem por isto desprovida de romance.",Romance Dramática Comédia Drama
FILME,O Rei Da Noite,"Nos anos 40, Tezinho sofre uma grande reviravolta em sua vida quando descobre que sua noiva precisará se mudar para tratar de uma grave doença cardíaca. Sem notícias e quase sem esperanças, Tezinho torna-se um boêmio Tezinho, envolvendo-se com duas irmãs de uma amiga de sua mãe, mas acaba se casando com uma geniosa mulher, com quem briga o tempo todo.",Drama
FILME,O Rei De Pipeline,"O havaiano Gerry Lopez é uma lenda do surfe. Nascido na ilha do Kauai, cresceu em Honolulu e escreveu seu nome na história devido as suas performances nos tubos de Pipeline.",Aventura
FILME,O Roubo Da Taça,Peralta começa a sofrer pressões de todos os lados e tem um plano que vai solucionar todos os seus problemas: roubar a Taça Jules Rimet de dentro dos cofres da CBF.,Comédia
FILME,O Sal Da Terra,"O padre Miguel faz uma escolha de vida – levar a palavra de Deus àqueles cuja existência é itinerante. Ao contrário do tradicional, ele não mantém os trabalhos em uma paróquia, mas atende ao povo na estrada.",Drama
FILME,O Segredo De Davi,"O estudante de cinema Davi tem um passado sombrio. Ele se torna um serial killer que fica famoso por filmar as vítimas e colocar na internet. À medida que as mortes acontecem, o segredo fica ameaçado.",Gênero Terror Horror DM Suspense
FILME,O Shaolin Do Sertão,"DURANTE A DÉCADA DE 80, LUTADORES DE VALE-TUDO PASSAM POR DIFICULDADES DEVIDO À FALTA DE LUTAS PROFISSIONAIS. A FIM DE MANTER A PAIXÃO PELA LUTA, ELES DESAFIAM OS VALENTÕES NO INTERIOR DO CEARÁ QUE ACEITAM PARTICIPAR DA COMPETIÇÃO CRIADA. É ASSIM QUE ALUISO LI (EDMILSON FILHO) VÊ A SUA CHANCE DE OURO PARA REALIZAR O SONHO DE SE TORNAR UM VERDADEIRO MESTRE DAS LUTAS COMO OS HERÓIS DE SEUS FILMES FAVORITOS.",Comédia
FILME,O Som Ao Redor,"A VIDA DOS MORADORES DE UMA RUA NA ZONA SUL DO RECIFE TOMA UM RUMO INESPERADO APÓS A CHEGADA DA MILÍCIA, QUE PROMETE UMA REALIDADE DE PAZ PARA O LOCAL. AO MESMO TEMPO EM QUE ALGUNS COMEMORAM A TRANQUILIDADE DA SEGURANÇA PRIVADA, OUTROS PASSAM POR MOMENTOS DE EXTREMA TENSÃO. ENQUANTO ISSO, UMA MÃE DE FAMÍLIA PRECISA ENCONTRAR UM MODO DE LIDAR COM O BARULHENTO CACHORRO DO SEU VIZINHO. VENCEDOR DE DIVERSOS PRÊMIOS, INCLUINDO MELHOR FILME NO FESTIVAL DO RIO 2012. .",Drama
FILME,O Tempo E O Vento,"RIO GRANDE DO SUL, FINAL DO SÉCULO XIX. AS FAMÍLIAS AMARAL E TERRA-CAMBARÁ SÃO INIMIGAS HISTÓRICAS NA CIDADE DE SANTA FÉ. QUANDO O SOBRADO DOS TERRA-CAMBARÁ É CERCADO PELOS AMARAL, TODOS OS INTEGRANTES DA FAMÍLIA SÃO OBRIGADOS A DEFENDER O LOCAL COM AS ARMAS QUE TÊM À DISPOSIÇÃO. ESTA VIGÍLIA DURA VÁRIOS DIAS, O QUE FAZ COM QUE LOGO A COMIDA ESCASSEIE. ENTRE ELES ESTÁ BIBIANA, MATRIARCA DA FAMÍLIA QUE RECEBE A VISITA DE SEU FALECIDO ESPOSO, O CAPITÃO RODRIGO. JUNTOS ELES RELEMBRAM A HISTÓRIA NÃO APENAS DE SEU AMOR, MAS DE COMO NASCEU A PRÓPRIA FAMÍLIA TERRA-CAMBARÁ. .",Gênero DM Drama
FILME,O Vendedor De Passados,"O QUE VOCÊ FARIA SE PUDESSE ALTERAR ERROS OU LEMBRANÇAS DOLOROSAS DO PASSADO? ESTA É A PROFISSÃO DE VICENTE: ELE VENDE PASSADOS ÀS PESSOAS, CRIANDO DOCUMENTOS, FOTOS E OUTROS INDÍCIOS NECESSÁRIOS PARA REESCREVER A HISTÓRIA. ESTA TRAMA É UMA ADAPTAÇÃO DO LIVRO DE MESMO NOME, ESCRITO PELO ANGOLANO JOSÉ EDUARDO AGUALUSA. .",Drama
FILME,O Último Jogo,"Duas pequenas aldeias com 9 km de distância e uma rivalidade lendária. Do lado brasileiro, os moradores de Belezura, cidade onde as pessoas sobrevivem de empregos em uma fábrica de móveis, estão prestes a enfrentar dois acontecimentos que vão mudar suas vidas: o fechamento da fábrica e o último jogo de futebol contra seus arquirrivais argentinos. Para eles, é apenas o último jogo antes do fim do mundo. Ambos os lados concordam em um ponto - eles precisam vencer, mesmo que isso signifique dar suas próprias vidas por isso.  ",Comédia Ficção
FILME,Objectif Sauvage,"Três filmmakers suíços, Joshua Preiswerk, Cedrik Strahm e Martin Ureta, exploram a Floresta Amazônica vivendo uma inacreditável experiência visual no Parque Nacional Noel Kempff Mercado. A missão: encontrar a mítica Laguna Chaplin.",Documentário
FILME,Obsessão,"Bernardo é eleito prefeito de uma pacata cidade, desenvolvendo a região. Um dia, porém, sua noiva grávida é brutalmente assassinada e ele se desespera, passando a pressionar a população em busca do criminoso.",Suspense
FILME,Og: The Harry Jumonji Story,"A conturbada vida do lendário skatista brasileiro Harry Jumonji, um dos pioneiros do skate de rua de Nova York.",Radicais Esportes
FILME,Old 37,"Na antiga ambulância de seu pai, dois irmãos interceptam ligações de emergência para torturar e matar um grupo de jovens motoristas.",Terror
FILME,Olga,"OLGA BENARIO É UMA MILITANTE COMUNISTA DESDE JOVEM, QUE PERSEGUIDA PELA POLÍCIA E FOGE PARA MOSCOU, ONDE FAZ TREINAMENTO MILITAR. LÁ ELA É ENCARREGADA DE ACOMPANHAR LUIS CARLOS PRESTES AO BRASIL PARA LIDERAR A INTENTONA COMUNISTA DE 1935, SE APAIXONANDO POR ELE NA VIAGEM. COM O FRACASSO DA REVOLUÇÃO, OLGA É PRESA COM PRESTES. GRÁVIDA DE 7 MESES, É DEPORTADA PELO GOVERNO VARGAS PARA ALEMANHA NAZISTA É TEM SUA FILHA ANITA NA PRISÃO. .",Biografia Drama
FILME,On The Record,"Uma antiga executiva da cena de Hip Hop norte-americana denuncia um dos homens mais poderosos da indústria da música. Uma viagem pela história da cena musical de rap do final dos anos 90 e início dos anos 2000, e da misoginia que foi carregada consigo. Uma busca para estabelecer uma plataforma segura para mulheres não-brancas denunciarem crimes sexuais.",Documentário
FILME,On The Verge,Um grupo de alpinistas da pequena Powell River (Colúmbia Britânica) luta para impedir a extinção de árvores milenares ameaçadas pela extração de madeira na floresta local.,Documentário
FILME,"Onde Está Você, João Gilberto?","Inspirado no livro HO-BA-LA-LÁ - À Procura de João Gilberto, o cineasta Georges Gachot desembarca no Rio de Janeiro para encontrar o compositor e fazer um pedido muito especial.",Documentário
FILME,Operation Christmas,"Uma mãe solteira sofre quando seu namorado, um sargento militar, é transferido no Natal. Determinada a não se deixar abater, ela e seus filhos decidem fazer boas ações.",Romance
FILME,Os 8 Magníficos,"É um domingo e os atores Maria Ribeiro, Fernanda Torres, Wagner Moura, Carolina Dieckmann, Sophie Charlotte, Mateus Solano, Alexandre Nero e Du Moscovis se reúnem para almoçar. E é aí que começa uma discussão sincera sobre muitos assuntos: a arte de representar, a profissão e muito sobre amor e vida.​",Documentário
FILME,Os Carvoeiros,"O documentário denuncia as condições de vida e trabalho dos carvoeiros de diversas áreas do Brasil, que colocam em risco o meio-ambiente e sua própria saúde para alimentar a indústria siderúrgica do país.",Documentário
FILME,Os Doces Bárbaros,"Um registro da comemoração dos dez anos de carreira dos cantores Caetano Veloso, Gilberto Gil, Maria Bethânia e Gal Costa, que formavam o grupo intitulado ""Doces Bárbaros"".",Documentário
FILME,Os Farofeiros,"QUATRO COLEGAS DE TRABALHO SE PROGRAMAM PARA CURTIR O FERIADO PROLONGADO EM UMA CASA DE PRAIA E, CHEGANDO LÁ, DESCOBREM QUE SE METERAM EM UMA TREMENDA ROUBADA. PARA COMEÇAR O DESTINO NÃO É BÚZIOS, MAS MARINGUABA; A RESIDÊNCIA ALUGADA É ENCONTRADA CAINDO AOS PEDAÇOS, BEM DIFERENTE DO PROMETIDO; A PRAIA ESTÁ SEMPRE CHEIA; E AS CONFUSÕES SÃO INÚMERAS.",Comédia
FILME,Os Normais,"Baseado no seriado homônimo, o filme conta como Rui e Vani se conheceram. Eles estão prestes a se casar com parceiros diferentes quando conversam pela primeira vez, dando início a várias confusões.",Comédia
FILME,Os Parças,"CHANTAGEADOS E ENGANADOS POR UM AMBICIOSO TRAMBIQUEIRO (OSCAR MAGRINI), TOINHO (TOM CAVALCANTE), RAY VAN (WHINDERSSON NUNES), PILÔRA (TIRULLIPA) E ROMEU (BRUNO DE LUCA) PRECISAM ORGANIZAR UMA FESTA INESQUECÍVEL DE CASAMENTO SEM NENHUM DINHEIRO NO BOLSO. CASO FALHEM, TERÃO QUE LIDAR COM O MAIOR CONTRABANDISTA DA FAMOSA RUA 25 DE MARÇO EM SÃO PAULO, QUE É TAMBÉM O PAI DA NOIVA (PALOMA BERNARDI).",Comédia
FILME,Os Parças 2,"Romeu precisa conseguir dinheiro e deixar o país o quanto antes para escapar de China, que saiu da cadeia e busca vingança. Para ajudá-lo, Toinho, Ray Van e Pilôra juntam forças para reformar uma colônia de férias. Quando o empreendimento começa a funcionar, eles logo passam a competir com uma colônia vizinha, bem mais requintada.",Comédia
FILME,Os Saltimbancos Trapalhões - Rumo A Hollywood,"O GRANDE CIRCO SUMATRA ESTÁ EM MEIO A UMA GRANDE CRISE FINANCEIRA DESDE A PROIBIÇÃO DE ANIMAIS EM ESPETÁCULOS E BARÃO (ROBERTO GUILHERME), DONO DO CIRCO, ACABA ACEITANDO FAZER LEILÕES DE GADO, COMÍCIOS E OUTROS EVENTOS ALTERNATIVOS NO CIRCO. DIDI (RENATO ARAGÃO) E KARINA (LETÍCIA COLIN), ARTISTAS DO CIRCO, ESTÃO INFELIZES COM A SITUAÇÃO E DECIDEM MONTAR UM NOVO NÚMERO E, ASSIM, TENTAR ATRAIR O PÚBLICO NOVAMENTE.",Comédia
FILME,Os Smurfs E A Vila Perdida,"Smurfette é a única menina na vila e tem dificuldade para achar a sua função no grupo. Um dia, nas redondezas da floresta, ela vê uma smurf fêmea que foge. Smurfette então se lança à procura de uma suposta vila perdida e conta com a ajuda dos amigos Gênio, Robusto e Desastrado.",Infantil
FILME,Os Super-Heróis Trapalhões,"Na Amazônia, um homem sequestra a filha do Ministro do Exército. Presos por terem se apropriado de um tanque do exército, os Trapalhões são enviados em uma missão de resgate.",Comédia
FILME,Os Trapalhões E O Rei Do Futebol,"Os amigos Cardeal, Elvis, Fumê e Tremoço trabalham como faxineiros de um time de futebol. O técnico da equipe é demitido e o quem assume o cargo é Cardeal. Para surpresa de todos o time começa a vencer.",Comédia
FILME,Ouija,Um grupo de amigos precisa enfrentar seus piores medos quando eles despertam poderes sombrios de um antigo tabuleiro espírita.,Horror Terror
FILME,Our Idiot Brother,"Ned é preso por tentar vender maconha a um policial. Ao sair da prisão, ele é dispensado pela namorada e causa uma verdadeira confusão na vida das irmãs.",Comédia Drama
FILME,Out In The Line Up,Uma jornada mundo afora em busca dos tabus envolvendo a homossexualidade e a homofobia no surfe. Com depoimentos de surfistas profissionais como Cori Schumacher e Keala Kennelly.,Documentário
FILME,Out Of The Furnace,"Russell é um homem simples que, após sair da prisão, vive tranquilamente ao lado de sua amada Lena. Já seu irmão mais novo, Rodney, é um cara ambicioso que participa de brigas clandestinas por dinheiro. Quando ele desaparece, Russell vai atrás dele, mas se depara com o violento Harlan DeGroat.",Ação Drama
FILME,Outubro,"Em outubro de 2018, uma semana antes da eleição presidencial, a atriz e cineasta Maria Ribeiro decide registrar um país dividido – e faz um paralelo entre a tensão política e o fim de um casamento.",A Informar Documentário
FILME,Ouvidores De Vozes,“Eu ouço vozes”: essa é uma realidade vivida por pacientes em tratamento psiquiátrico no sistema de saúde. O documentário acompanha três pessoas e mostra como elas lidam com as vozes em suas vidas.,Documentário
FILME,Pais E Filhos,"Baseado na canção homônima de Renato Russo. Na trama, marido e mulher vivem um relacionamento instável, com muitas brigas e pouco amor, fato que afeta diretamente a filha do casal.",Drama
FILME,Panic Button,"Dentro de um avião, uma rodada de jogos traz à tona segredos ocultos dos jogadores, que vão ganhando tarefas que podem acabar tirando a vida de uns para salvar outros.",Terror
FILME,Paraísos Artificiais,"Érika é uma jovem Dj que, acompanhada de Lara, vai à um festival de música eletrônica. Lá, elas conhecem Nando em uma noite com drogas, álcool e experiências que marcarão a vida dos três jovens para sempre. Anos depois, Érika e Nando se reencontram, e sentimentos adormecidos são despertados.",Drama
FILME,Pasolini,"O último dia de vida do cineasta e poeta Pier Paolo Pasolini. O renomado e controverso italiano foi assassinado e encontrado na praia de Ostia, na preferira de Roma, em 1975.",Biografia
FILME,"Pazza Gioia, La","Beatrice e Donatella são pacientes de um hospital para mulheres com distúrbios mentais. Mesmo diferentes, elas ficam amigas e decidem fugir em busca da felicidade.",Comédia
FILME,"Peace, Love & Misunderstanding","À beira de se divorciar, uma séria advogada de Nova York decide levar os filhos para a casa da mãe hippie, que mora em uma fazenda no interior como se estivesse em pleno anos 70. As diferentes personalidades são a receita certa para muita diversão.",Comédia
FILME,Penguins Of Madagascar,"VINDOS DA FRANQUIA DE ANIMAÇÃO MADAGASCAR, CAPITÃO, KOWALSKI, RICO E RECRUTA, A ELITE DO PINGUINS ESPIÕES, SÃO CAPTURADOS EM UMA MISSÃO QUE TINHA COMO OBJETIVO PRESENTEAR O INTEGRANTE MAIS NOVO DA TROPA (RECRUTA) EM SEU ANIVERSÁRIO. ELES CAEM NAS GARRAS DO TEMIDO DR. OTAVIUS BRINE, QUE SE SENTIU PREJUDICADO PELO QUARTETO EM UM PASSADO REMOTO. AGORA, ELES VÃO TER QUE IMPEDIR O MALÉFICO PLANO DO VILÃO DE SE VINGAR DOS PINGUINS DO MUNDO TODO E, PARA ISSO, TERÃO QUE JUNTAR FORÇAS COM UMA ESPECIALIZADA AGÊNCIA DE ESPIÕES, A VENTO DO NORTE, LIDERADA PELO AGENTE SECRETO. ENQUANTO ISSO, RECRUTA TENTA PROVAR SEU VALOR COMO AGENTE ESPECIAL DO TIME DE PINGUINS. .",Comédia
FILME,People You May Know,"O documentário explora a aliança política entre religiosos, oligarcas, Cambridge Analytica e suas empresas de fachada que mudaram o equilíbrio da política nos EUA.",Documentário
FILME,Pequeno Dicionário Amoroso 2,"Quinze anos após se separarem, Luíza (Andréa Beltrão) e Gabriel (Daniel Dantas) se reencontram no cemitério, logo após o velório do padrasto dela. Luíza casou-se novamente, com Alex (Marcelo Airoldi), e com ele teve um filho, enquanto que Gabriel teve várias namoradas e hoje vive com Jaqueline (Fernanda Freitas), bem mais jovem do que ele. O reencontro faz com que Gabriel visite Luíza na galeria de arte que administra e, impulsionado pelo fato dela estar bem infeliz no casamento, eles logo iniciam um caso. Paralelamente, Alice (Fernanda Vasconcelos), a filha de Gabriel com Bel (Glória Pires), se mete em um complicado triângulo amoroso envolvendo um homem e outra mulher.",Comédia Ficção Romance
FILME,Person,"Depoimentos de amigos e familiares e arquivos cinematográficos revelam a personalidade do cineasta Luís Sérgio Person, morto em um acidente de carro em 1976.",Documentário
FILME,Peões,"O documentário mergulha na busca pelos metalúrgicos do ABC paulista que participaram das maiores greves do século 20. O movimento mudou a face do sindicalismo brasileiro, forneceu as bases para a criação do Partido dos Trabalhadores (PT) e fez emergir a figura do líder Luiz Inácio Lula da Silva.",Documentário
FILME,Phoenix,"Nelly teve o rosto desfigurado nos campos de concentração. Após uma cirurgia de reconstrução, ela vaga pela Berlim bombardeada à procura de seu marido. Ele não a reconhece, mas, de olho na herança da esposa que acredita estar morta, lhe propõe um golpe em que ela terá que se passar por ela mesma.",Drama
FILME,Piranha 3dd,"Após um terrível ataque no Lago Vitória, um cardume de piranhas pré-históricas volta a atacar, desta vez em um parque aquático. Agora, todo cuidado é pouco já que elas evoluíram e estão mais perigosas.",Horror Terror
FILME,Pitch Perfect,"Beca é convidada a entrar para o The Barden Bellas, um grupo de meninas estilosas que cantam. Juntas, elas enfrentarão um time só de garotos em uma competição na universidade.",Comédia
FILME,Pitch Perfect 2,"Depois de uma performance humilhante, as Barden Bellas perdem o direito de competir nacionalmente. Para reconquistar o status de melhor grupo a capela, elas precisam vencer um torneio internacional.  ",Comédia
FILME,Pitty - Matriz.Doc,"O documentário acompanha o processo de criação da última turnê da cantora Pitty. O registro descortina os bastidores de shows, viagens e inclui depoimentos da sua equipe.",Documentário Variedades
FILME,Pitty Matriz,"Pitty apresenta seus sucessos na Concha Acústica do Teatro Castro Alves, em Salvador.",Musical
FILME,Pixote - A Lei Do Mais Fraco,"UMA DENÚNCIA CRUEL SOBRE O PROBLEMA DO MENOR ABANDONADO, MOSTRANDO A VIDA NUM REFORMATÓRIO DE ONDE O "" HEROI "" FOGE COM OUTROS GAROTOS. COM MUITA CORAGEM, CRÍTICA A VIOLÊNCIA INSTITUCIONALIZADA, A CARÊNCIA E A CORRUPÇÃO. .",Drama
FILME,Poinsettias For Christmas,"Algumas semanas antes do Natal, Ellie precisa voltar para casa e ajudar sua família na plantação de flores. O grande desafio vai ser encontrar uma solução para transformar as flores em vermelho.  ",Drama
FILME,Point Break,Um agente do F.B.I. se disfarça para pegar uma gangue de surfistas suspeitos de serem ladrões de banco.,Ação
